Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),AC System Output (kW)
3,16,19,0,0,18.8,1.1,0.2,0,18.8,0
3,16,20,0,0,18.2,1.1,0.2,0,18.2,0
3,16,21,0,0,17.5,1.1,0.2,0,17.5,0
3,16,22,0,0,16.9,1.2,0.2,0,16.9,0
3,16,23,0,0,16.6,1.2,0.2,0,16.6,0
3,17,0,0,0,17,1.1,0.2,0,17,0
3,17,1,0,0,17.6,0.9,0.2,0,17.6,0
3,17,2,0,0,17.3,0.9,0.2,0,17.3,0
3,17,3,0,0,16.8,0.8,0.2,0,16.8,0
3,17,4,0,0,16.6,0.8,0.2,0,16.6,0
3,17,5,0,0,16.5,0.5,0.2,0,0,0
3,17,6,128,46,18.1,0.5,0.2,65.66,20.639,59.944676
3,17,7,439,121,20.9,1.2,0.2,299.721,30.969,349.311514
3,17,8,613,162,23.6,2,0.2,550.319,39.185,647.036886
3,17,9,710,187,25.7,2.7,0.2,771.777,44.792,881.466003
3,17,10,762,202,26.9,3,0.2,929.066,48.685,1037.095408
3,17,11,836,179,27.7,3.3,0.2,1022.476,50.51,1129.27631
3,17,12,842,176,28.1,3.4,0.2,1022.391,50.55,1129.255163
3,17,13,824,168,28.1,3.5,0.2,937.225,48.379,1049.184948
3,17,14,815,137,27.6,3.5,0.2,786.547,44.654,901.460198
3,17,15,731,118,26.3,3,0.2,564.466,39.607,665.205672
3,17,16,563,88,23.3,2,0.2,302.374,31.783,346.674828
3,17,17,178,37,20,1.6,0.2,61.738,21.758,50.545614
3,17,18,0,0,18.4,1.6,0.2,0,18.4,0
3,17,19,0,0,17.6,1.6,0.2,0,17.6,0
3,17,20,0,0,16.9,1.6,0.2,0,16.9,0
3,17,21,0,0,16.2,1.5,0.2,0,16.2,0
3,17,22,0,0,15.6,1.5,0.2,0,15.6,0
3,17,23,0,0,15.2,1.5,0.2,0,15.2,0
3,18,0,0,0,14.6,1.5,0.2,0,14.6,0
3,18,1,0,0,14.1,1.5,0.2,0,14.1,0
3,18,2,0,0,13.7,1.5,0.2,0,13.7,0
3,18,3,0,0,13.3,1.5,0.2,0,13.3,0
3,18,4,0,0,13.2,1.4,0.2,0,13.2,0
3,18,5,0,0,13.8,1.2,0.2,0,0,0
3,18,6,231,46,16.2,1,0.2,81.734,18.916,73.597777
3,18,7,568,100,19.4,1.6,0.2,331.268,29.543,389.246997
3,18,8,706,137,22.9,3.1,0.2,585.531,36.467,697.734155
3,18,9,793,155,26,4.5,0.2,805.083,41.103,934.588207
3,18,10,846,161,28.1,5.4,0.2,959.531,44.131,1092.468721
3,18,11,909,140,29.2,5.7,0.2,1046.097,46.061,1177.802437
3,18,12,915,134,29.8,5.8,0.2,1042.398,46.41,1172.379956
3,18,13,897,127,29.9,5.7,0.2,954.363,45.298,1083.230296
3,18,14,797,142,29.3,5.4,0.2,780.494,42.366,902.502071
3,18,15,736,114,27.9,4.7,0.2,563.144,38.223,667.367103
3,18,16,583,84,25.2,3.5,0.2,305.441,31.772,350.099751
3,18,17,201,36,22.3,2.7,0.2,62.42,23.718,49.296151
3,18,18,0,0,20.6,2.5,0.2,0,20.6,0
3,18,19,0,0,19.6,2.3,0.2,0,19.6,0
3,18,20,0,0,18.6,1.9,0.2,0,18.6,0
3,18,21,0,0,17.6,1.5,0.2,0,17.6,0
3,18,22,0,0,17,1.2,0.2,0,17,0
3,18,23,0,0,16.8,1.1,0.2,0,16.8,0
3,19,0,0,0,16.7,0.9,0.2,0,16.7,0
3,19,1,0,0,16.6,0.8,0.2,0,16.6,0
3,19,2,0,0,16.1,0.6,0.2,0,16.1,0
3,19,3,0,0,15.4,0.6,0.2,0,15.4,0
3,19,4,0,0,15.1,0.6,0.2,0,15.1,0
3,19,5,0,0,15.2,0.8,0.2,0,0,0
3,19,6,205,49,17.2,1.1,0.2,81.383,19.859,74.882764
3,19,7,538,104,20.5,1.4,0.2,322.823,30.843,377.365049
3,19,8,694,136,23.9,2.5,0.2,578.543,38.782,682.589678
3,19,9,768,160,26.9,4,0.2,791.959,42.825,912.42498
3,19,10,799,179,29,4.7,0.2,940.751,46.152,1061.438927
3,19,11,803,195,30.5,5,0.2,1008.491,48.178,1123.983606
3,19,12,816,186,31.3,5.1,0.2,1008.711,48.764,1121.955852
3,19,13,800,173,31.5,5.1,0.2,921.434,47.468,1034.959553
3,19,14,759,156,31,4.8,0.2,766.114,44.817,876.257387
3,19,15,671,133,29.6,3.9,0.2,544.591,40.746,637.443447
3,19,16,491,101,26.7,2.6,0.2,287.114,33.887,326.291868
3,19,17,121,40,23.5,2,0.2,55.53,24.977,46.270568
3,19,18,0,0,22.1,1.9,0.2,0,22.1,0
3,19,19,0,0,21.5,1.8,0.2,0,21.5,0
3,19,20,0,0,20.7,1.7,0.2,0,20.7,0
3,19,21,0,0,19.8,1.5,0.2,0,19.8,0
3,19,22,0,0,19,1.4,0.2,0,19,0
3,19,23,0,0,18.4,1.3,0.2,0,18.4,0
3,20,0,0,0,18,1.2,0.2,0,18,0
3,20,1,0,0,17.9,1.2,0.2,0,17.9,0
3,20,2,0,0,18,1.1,0.2,0,18,0
3,20,3,0,0,18.3,1,0.2,0,18.3,0
3,20,4,0,0,18.4,1,0.2,0,18.4,0
3,20,5,0,0,19.2,0.8,0.2,0,0,0
3,20,6,80,53,21.5,0.6,0.2,64.883,23.982,62.022567
3,20,7,348,146,24.2,1.1,0.2,288.409,34.14,332.533808
3,20,8,511,202,26.4,2,0.2,532.209,41.459,617.391921
3,20,9,600,239,28.3,2.6,0.2,738.731,46.889,833.735539
3,20,10,122,623,29.8,3,0.2,764.445,47.642,843.082432
3,20,11,60,728,30.5,3.1,0.2,828.86,49.498,902.67546
3,20,12,61,724,30.6,3,0.2,825.05,49.83,897.467672
3,20,13,676,244,30.6,2.8,0.2,887.468,52.125,975.091607
3,20,14,623,220,30.4,2.6,0.2,724.087,48.629,812.514902
3,20,15,535,182,29.5,2.1,0.2,511.812,43.703,589.028102
3,20,16,366,128,26.8,1.4,0.2,265.553,35.297,300.405544
3,20,17,67,40,23.9,1.2,0.2,47.911,25.446,41.087783
3,20,18,0,0,22.6,1.3,0.2,0,22.6,0
3,20,19,0,0,21.9,1.3,0.2,0,21.9,0
3,20,20,0,0,21.2,1.2,0.2,0,21.2,0
3,20,21,0,0,20.5,1.2,0.2,0,20.5,0
3,20,22,0,0,19.7,1.2,0.2,0,19.7,0
3,20,23,0,0,19,1.3,0.2,0,19,0
3,21,0,0,0,18.8,1.3,0.2,0,18.8,0
3,21,1,0,0,19,1.2,0.2,0,19,0
3,21,2,0,0,18.9,1.2,0.2,0,18.9,0
3,21,3,0,0,18.8,1.2,0.2,0,18.8,0
3,21,4,0,0,18.8,1.2,0.2,0,18.8,0
3,21,5,0,0,18.8,1.1,0.2,0,0,0
3,21,6,81,57,21,1.1,0.2,69.107,23.322,67.407063
3,21,7,359,145,24.4,1.5,0.2,292.309,33.568,338.136609
3,21,8,538,192,27.4,2.3,0.2,539.565,41.794,625.458639
3,21,9,641,219,29.6,3.2,0.2,754.103,46.725,852.257321
3,21,10,693,237,30.8,3.8,0.2,905.968,49.511,1005.878905
3,21,11,758,219,31.5,4.4,0.2,997.079,50.4,1099.79317
3,21,12,769,214,31.7,4.7,0.2,998.882,49.892,1104.507857
3,21,13,757,197,31.6,4.8,0.2,912.641,48.023,1021.530389
3,21,14,211,447,30.9,4.7,0.2,628.374,42.338,714.69046
3,21,15,211,314,29.6,4,0.2,447.183,38.591,518.84848
3,21,16,478,106,26.8,2.8,0.2,287.009,33.736,326.577512
3,21,17,124,42,23.8,2.2,0.2,56.962,25.257,47.786271
3,21,18,0,0,22.2,2.4,0.2,0,0,0
3,21,19,0,0,21.7,3,0.2,0,21.7,0
3,21,20,0,0,21,3.4,0.2,0,21,0
3,21,21,0,0,20.1,3.2,0.2,0,20.1,0
3,21,22,0,0,19.1,2.6,0.2,0,19.1,0
3,21,23,0,0,18.1,1.9,0.2,0,18.1,0
3,22,0,0,0,17.4,1.6,0.2,0,17.4,0
3,22,1,0,0,16.8,1.4,0.2,0,16.8,0
3,22,2,0,0,16.2,1.3,0.2,0,16.2,0
3,22,3,0,0,15.7,1.1,0.2,0,15.7,0
3,22,4,0,0,15.4,1.1,0.2,0,15.4,0
3,22,5,0,0,15.7,0.9,0.2,0,0,0
3,22,6,197,59,17.7,1.2,0.2,89.888,20.597,86.346797
3,22,7,525,117,20.8,1.6,0.2,334.211,31.044,392.018388
3,22,8,698,145,24.1,2.4,0.2,594.294,39.669,698.130836
3,22,9,800,157,27.3,3.5,0.2,818.158,45.026,933.668718
3,22,10,0,800,29.5,4,0.2,823.653,45.934,911.12117
3,22,11,0,800,30.6,4.1,0.2,820.767,46.73,902.164604
3,22,12,0,800,30.8,4.2,0.2,820.924,46.708,902.627247
3,22,13,0,739,30.2,4,0.2,756.497,45.297,839.361661
3,22,14,156,506,29.4,3.6,0.2,644.13,43.088,729.058614
3,22,15,247,309,28.1,2.8,0.2,462.658,39.348,536.100032
3,22,16,213,172,25.3,1.7,0.2,251.586,32.847,289.186514
3,22,17,146,43,22.3,1.3,0.2,60.266,24.164,50.820848
3,22,18,0,0,21.3,1.2,0.2,0,0,0
3,22,19,0,0,21.2,1.1,0.2,0,21.2,0
3,22,20,0,0,21.1,1,0.2,0,21.1,0
3,22,21,0,0,21,0.8,0.2,0,21,0
3,22,22,0,0,21,0.8,0.2,0,21,0
3,22,23,0,0,21,0.8,0.2,0,21,0
3,23,0,0,0,20.7,0.9,0.2,0,20.7,0
3,23,1,0,0,20.2,1.1,0.2,0,20.2,0
3,23,2,0,0,19.8,1.2,0.2,0,19.8,0
3,23,3,0,0,19.7,1.2,0.2,0,19.7,0
3,23,4,0,0,19.7,1.2,0.2,0,19.7,0
3,23,5,0,0,19.8,1.1,0.2,0,0,0
3,23,6,120,61,21.3,1.2,0.2,79.141,23.884,77.243391
3,23,7,206,196,24.5,1.5,0.2,281.29,33.333,326.657949
3,23,8,230,335,28,1.8,0.2,487.126,42.33,556.711324
3,23,9,0,676,30.4,2.1,0.2,691.312,49.427,757.604953
3,23,10,81,672,31.8,2.3,0.2,779.186,52.403,840.562501
3,23,11,0,800,32.6,2.4,0.2,819.726,53.836,874.135044
3,23,12,28,765,32.9,2.5,0.2,808.831,53.475,864.807134
3,23,13,671,249,32.8,2.4,0.2,888.266,55.953,959.422781
3,23,14,602,233,32.2,2.2,0.2,720.952,51.757,797.433176
3,23,15,500,197,31.2,1.9,0.2,505.694,45.808,575.806898
3,23,16,323,139,28.7,1.3,0.2,260.366,37.232,292.398588
3,23,17,57,41,26.2,1,0.2,47.042,27.804,40.532069
3,23,18,0,0,25.1,1,0.2,0,0,0
3,23,19,0,0,24,1.1,0.2,0,24,0
3,23,20,0,0,22.5,1.3,0.2,0,22.5,0
3,23,21,0,0,21.3,1.4,0.2,0,21.3,0
3,23,22,0,0,20.7,1.6,0.2,0,20.7,0
3,23,23,0,0,20.4,1.7,0.2,0,20.4,0
3,24,0,0,0,20.1,1.8,0.2,0,20.1,0
3,24,1,0,0,19.9,1.9,0.2,0,19.9,0
3,24,2,0,0,19.6,2,0.2,0,19.6,0
3,24,3,0,0,19.2,2.1,0.2,0,19.2,0
3,24,4,0,0,19.1,2.1,0.2,0,19.1,0
3,24,5,0,0,19.6,2.3,0.2,0,0,0
3,24,6,73,60,22,2.9,0.2,70.926,23.657,70.638741
3,24,7,189,199,25.4,3.8,0.2,277.637,31.145,325.334181
3,24,8,201,342,28.5,4.7,0.2,476.356,37.192,555.117455
3,24,9,208,466,30.8,5,0.2,650.415,42.185,739.007162
3,24,10,0,783,32.1,4.7,0.2,802.408,46.642,884.569582
3,24,11,0,800,32.7,4.6,0.2,818.703,47.721,895.838744
3,24,12,499,386,32.7,4.5,0.2,910.621,49.701,1002.448527
3,24,13,453,383,32.5,4.3,0.2,818.753,48.22,909.51578
3,24,14,517,278,31.6,3.7,0.2,700.856,46.309,791.349753
3,24,15,398,239,29.9,2.4,0.2,483.195,42.542,555.550039
3,24,16,244,160,27.6,1.5,0.2,252.74,35.519,286.72046
3,24,17,34,39,25.3,1.3,0.2,41.544,26.627,36.182569
3,24,18,0,0,23.7,1.4,0.2,0,0,0
3,24,19,0,0,22.6,1.5,0.2,0,22.6,0
3,24,20,0,0,21.5,1.5,0.2,0,21.5,0
3,24,21,0,0,20.5,1.4,0.2,0,20.5,0
3,24,22,0,0,19.8,1.4,0.2,0,19.8,0
3,24,23,0,0,19.2,1.4,0.2,0,19.2,0
3,25,0,0,0,18.8,1.3,0.2,0,18.8,0
3,25,1,0,0,18.6,1.3,0.2,0,18.6,0
3,25,2,0,0,18.5,1.2,0.2,0,18.5,0
3,25,3,0,0,18.5,1.2,0.2,0,18.5,0
3,25,4,0,0,18.6,1.2,0.2,0,18.6,0
3,25,5,0,0,19,1.1,0.2,0,0,0
3,25,6,144,66,20.5,1.4,0.2,89.379,23.284,88.752475
3,25,7,202,202,23.1,2.2,0.2,286.059,30.861,336.053792
3,25,8,224,342,26.1,3,0.2,490.656,37.616,571.411491
3,25,9,183,500,28.4,3.3,0.2,666.181,43.232,752.984849
3,25,10,61,697,29.5,3.3,0.2,786.811,46.966,867.651696
3,25,11,0,800,29.9,3.5,0.2,817.699,47.464,895.53525
3,25,12,0,800,29.9,3.7,0.2,817.856,46.939,897.918466
3,25,13,0,800,29.4,3.9,0.2,820.715,46.016,907.757442
3,25,14,739,173,28.6,4.1,0.2,768.163,43.824,880.762938
3,25,15,657,146,27.6,3.9,0.2,548.459,38.82,646.066667
3,25,16,497,108,25.5,3,0.2,294.838,32.384,337.583568
3,25,17,168,45,22.7,2.2,0.2,64.129,24.337,54.681188
3,25,18,0,0,20.8,2.2,0.2,0,0,0
3,25,19,0,0,19.7,2.1,0.2,0,19.7,0
3,25,20,0,0,18.6,1.8,0.2,0,18.6,0
3,25,21,0,0,17.6,1.6,0.2,0,17.6,0
3,25,22,0,0,16.9,1.5,0.2,0,16.9,0
3,25,23,0,0,16.2,1.4,0.2,0,16.2,0
3,26,0,0,0,15.6,1.4,0.2,0,15.6,0
3,26,1,0,0,15,1.3,0.2,0,15,0
3,26,2,0,0,14.6,1.1,0.2,0,14.6,0
3,26,3,0,0,14.5,1,0.2,0,14.5,0
3,26,4,0,0,14.5,1,0.2,0,14.5,0
3,26,5,0,0,15,0.9,0.2,0,0,0
3,26,6,293,59,17.1,1.1,0.2,107.856,20.638,103.377156
3,26,7,592,108,20.2,1.4,0.2,358.648,31.705,421.441132
3,26,8,734,138,23.6,2.1,0.2,614.808,40.661,719.183867
3,26,9,111,571,26.5,2.7,0.2,680.479,43.25,767.250939
3,26,10,0,770,28.2,3,0.2,785.914,46.516,866.400082
3,26,11,0,800,29.1,3.2,0.2,816.712,47.498,894.160862
3,26,12,888,160,29.8,3.5,0.2,1055.862,52.619,1154.344199
3,26,13,884,145,30.2,3.8,0.2,970.356,50.258,1076.622329
3,26,14,153,514,30,4,0.2,647.481,42.963,732.675081
3,26,15,237,317,28.8,3.6,0.2,463.169,38.681,537.595373
3,26,16,207,178,26.1,2.5,0.2,254.077,32.601,292.561811
3,26,17,145,47,23,1.8,0.2,63.289,24.765,55.162127
3,26,18,0,0,21.4,1.8,0.2,0,0,0
3,26,19,0,0,20.8,1.7,0.2,0,20.8,0
3,26,20,0,0,20.2,1.6,0.2,0,20.2,0
3,26,21,0,0,19.7,1.4,0.2,0,19.7,0
3,26,22,0,0,19.3,1.2,0.2,0,19.3,0
3,26,23,0,0,19,1.1,0.2,0,19,0
3,27,0,0,0,18.7,1.1,0.2,0,18.7,0
3,27,1,0,0,18.2,1.1,0.2,0,18.2,0
3,27,2,0,0,17.8,1.1,0.2,0,17.8,0
3,27,3,0,0,17.6,0.9,0.2,0,17.6,0
3,27,4,0,0,17.4,0.8,0.2,0,17.4,0
3,27,5,0,0,17.9,0.8,0.2,0,0,0
3,27,6,163,71,20.3,1,0.2,97.777,23.657,98.040877
3,27,7,207,208,23.4,1.3,0.2,294.445,33.084,343.275582
3,27,8,238,344,26.4,2,0.2,501.476,40.551,577.165212
3,27,9,163,523,29.3,2.8,0.2,669.07,45.488,748.358585
3,27,10,28,735,31.3,3.2,0.2,772.776,48.727,844.568369
3,27,11,0,800,31.6,3.4,0.2,815.744,49.396,885.853107
3,27,12,6,795,31.5,3.6,0.2,816.339,48.767,889.296254
3,27,13,84,664,31.9,3.7,0.2,767.82,47.924,844.296096
3,27,14,202,465,31.5,3.7,0.2,636.854,44.832,715.991461
3,27,15,208,324,29.2,2.8,0.2,452.836,40.203,521.407083
3,27,16,190,180,26.2,1.9,0.2,249.567,33.379,286.374499
3,27,17,77,44,24.2,1.7,0.2,51.713,25.697,45.857484
3,27,18,0,0,23.1,1.7,0.2,0,0,0
3,27,19,0,0,22.4,1.4,0.2,0,22.4,0
3,27,20,0,0,21.7,1.1,0.2,0,21.7,0
3,27,21,0,0,21.2,1,0.2,0,21.2,0
3,27,22,0,0,20.8,1.1,0.2,0,20.8,0
3,27,23,0,0,20.9,1.1,0.2,0,20.9,0
3,28,0,0,0,20.7,0.9,0.2,0,20.7,0
3,28,1,0,0,20.2,0.8,0.2,0,20.2,0
3,28,2,0,0,19.9,0.8,0.2,0,19.9,0
3,28,3,0,0,19.9,0.8,0.2,0,19.9,0
3,28,4,0,0,19.8,0.8,0.2,0,19.8,0
3,28,5,0,0,20.4,0.7,0.2,0,0,0
3,28,6,197,68,22.6,0.7,0.2,100.658,26.324,98.471698
3,28,7,443,141,25.4,1,0.2,330.637,37.092,379.754677
3,28,8,573,195,28.2,1.4,0.2,570.948,46.581,648.344696
3,28,9,186,501,30.4,1.6,0.2,668.558,50.854,731.375027
3,28,10,688,251,31.5,1.7,0.2,920.739,59.107,979.184777
3,28,11,708,257,32.1,2.1,0.2,990.781,59.431,1048.886828
3,28,12,707,256,32.4,2.5,0.2,983.443,57.536,1050.186958
3,28,13,679,246,32.4,2.8,0.2,892.315,54.034,971.171733
3,28,14,692,191,31.9,2.9,0.2,749.57,49.801,837.083077
3,28,15,570,174,30.8,2.7,0.2,522.052,43.744,600.539991
3,28,16,380,132,28.1,1.8,0.2,275.36,36.166,310.695922
3,28,17,96,48,25,1.1,0.2,57.597,26.911,51.304397
3,28,18,0,0,23.4,1.1,0.2,0,0,0
3,28,19,0,0,22.7,1.1,0.2,0,22.7,0
3,28,20,0,0,21.8,1.1,0.2,0,21.8,0
3,28,21,0,0,20.9,1.2,0.2,0,20.9,0
3,28,22,0,0,20.2,1.2,0.2,0,20.2,0
3,28,23,0,0,19.8,1.3,0.2,0,19.8,0
3,29,0,0,0,19.6,1.3,0.2,0,19.6,0
3,29,1,0,0,19.4,1.3,0.2,0,19.4,0
3,29,2,0,0,19.3,1.2,0.2,0,19.3,0
3,29,3,0,0,19.1,1.1,0.2,0,19.1,0
3,29,4,0,0,19.1,1.1,0.2,0,19.1,0
3,29,5,0,0,19.7,1,0.2,0,0,0
3,29,6,106,74,21.6,1.4,0.2,90.417,24.445,92.697099
3,29,7,186,214,23.9,2,0.2,292.061,32.146,341.865711
3,29,8,198,358,26.3,2.2,0.2,490.609,39.599,565.537491
3,29,9,202,480,27.8,2.1,0.2,659.048,45.965,736.186555
3,29,10,143,617,28,1.8,0.2,770.975,50.541,838.94551
3,29,11,97,706,28,1.5,0.2,831.946,53.935,888.643816
3,29,12,102,695,27.9,1.1,0.2,823.899,56.13,872.127965
3,29,13,154,592,27.7,1,0.2,750.538,54.108,805.290492
3,29,14,207,450,27.3,1.3,0.2,623.724,47.746,692.431254
3,29,15,193,328,26.6,1.8,0.2,447.091,39.752,515.141433
3,29,16,180,182,24.7,1.9,0.2,247.219,31.812,285.510387
3,29,17,80,49,22.1,1.8,0.2,56.613,23.71,52.09973
3,29,18,0,0,20.3,2,0.2,0,0,0
3,29,19,0,0,19.3,2,0.2,0,19.3,0
3,29,20,0,0,18.4,1.6,0.2,0,18.4,0
3,29,21,0,0,17.9,1.3,0.2,0,17.9,0
3,29,22,0,0,17.7,1.1,0.2,0,17.7,0
3,29,23,0,0,17.8,1.1,0.2,0,17.8,0
3,30,0,0,0,17.9,1,0.2,0,17.9,0
3,30,1,0,0,17.9,1,0.2,0,17.9,0
3,30,2,0,0,17.7,1,0.2,0,17.7,0
3,30,3,0,0,17.4,1,0.2,0,17.4,0
3,30,4,0,0,17.3,1,0.2,0,17.3,0
3,30,5,0,0,18.1,0.9,0.2,0,0,0
3,30,6,207,73,20.5,1.1,0.2,107.911,24.104,108.133495
3,30,7,469,139,23.7,1.8,0.2,341.058,33.727,397.991461
3,30,8,618,175,26.5,2.9,0.2,583.489,40.462,680.270798
3,30,9,701,199,28.3,3.4,0.2,790.662,45.683,896.539579
3,30,10,748,212,29.5,3.7,0.2,937.966,49.159,1041.802334
3,30,11,810,193,30.3,3.9,0.2,1020.663,51.057,1121.679749
3,30,12,814,188,30.7,4.1,0.2,1013.069,50.72,1115.525311
3,30,13,794,179,30.6,4.2,0.2,923.566,48.612,1030.427572
3,30,14,725,176,30.2,4.1,0.2,759.269,45.244,864.595309
3,30,15,638,151,29.2,3.8,0.2,540.735,40.422,631.844719
3,30,16,481,113,27,2.7,0.2,292.461,34.191,332.206534
3,30,17,167,49,24,1.6,0.2,66.924,25.948,58.42791
3,30,18,0,0,22,1.5,0.2,0,0,0
3,30,19,0,0,21.1,1.5,0.2,0,21.1,0
3,30,20,0,0,20.3,1.5,0.2,0,20.3,0
3,30,21,0,0,19.6,1.5,0.2,0,19.6,0
3,30,22,0,0,18.9,1.5,0.2,0,18.9,0
3,30,23,0,0,18.3,1.5,0.2,0,18.3,0
3,31,0,0,0,17.8,1.4,0.2,0,17.8,0
3,31,1,0,0,17.4,1.4,0.2,0,17.4,0
3,31,2,0,0,17.1,1.3,0.2,0,17.1,0
3,31,3,0,0,16.9,1.2,0.2,0,16.9,0
3,31,4,0,0,16.8,1.2,0.2,0,16.8,0
3,31,5,0,0,18.1,1.1,0.2,0,0,0
3,31,6,229,70,21.1,1.3,0.2,109.111,24.563,108.253618
3,31,7,486,135,24.7,2.1,0.2,345.017,34.24,402.033044
3,31,8,628,173,27.7,2.9,0.2,588.849,41.79,682.80751
3,31,9,707,199,29.7,3.4,0.2,796.383,47.208,897.17317
3,31,10,750,214,30.8,3.6,0.2,942.522,50.855,1039.161678
3,31,11,813,194,31.6,3.7,0.2,1025.078,53.074,1116.698765
3,31,12,811,193,32,3.7,0.2,1015.338,53.272,1105.680248
3,31,13,786,186,32,3.7,0.2,927.531,51.449,1022.105016
3,31,14,763,159,31.6,3.5,0.2,770.812,48.298,867.16739
3,31,15,682,136,30.8,3.1,0.2,551.108,43.566,636.350718
3,31,16,532,103,28.3,2,0.2,300.567,36.733,337.460893
3,31,17,213,47,25,1.2,0.2,70.718,27.235,59.874724
3,31,18,0,0,23,1.3,0.2,0,0,0
3,31,19,0,0,22.1,1.3,0.2,0,22.1,0
3,31,20,0,0,21.3,1.4,0.2,0,21.3,0
3,31,21,0,0,20.6,1.3,0.2,0,20.6,0
3,31,22,0,0,20,1.3,0.2,0,20,0
3,31,23,0,0,19.5,1.2,0.2,0,19.5,0
4,1,0,0,0,19.1,1.2,0.2,0,19.1,0
4,1,1,0,0,18.7,1.2,0.2,0,18.7,0
4,1,2,0,0,18.3,1.2,0.2,0,18.3,0
4,1,3,0,0,18,1.2,0.2,0,18,0
4,1,4,0,0,17.9,1.2,0.2,0,17.9,0
4,1,5,0,0,19.2,1.1,0.2,0,0,0
4,1,6,321,64,22.3,1.5,0.2,121.035,25.934,116.72875
4,1,7,589,109,25.8,2.2,0.2,365.342,35.704,423.938644
4,1,8,723,136,29.1,3,0.2,613.036,43.528,707.42661
4,1,9,798,153,31.4,3.4,0.2,821.138,49.46,917.85312
4,1,10,837,164,32.6,3.5,0.2,968.348,53.533,1056.852748
4,1,11,890,149,33.4,3.4,0.2,1047.593,56.392,1126.149823
4,1,12,891,148,33.8,3.3,0.2,1040.115,56.996,1115.726658
4,1,13,872,142,33.8,3.4,0.2,956.291,54.809,1039.942692
4,1,14,770,160,33.4,3.3,0.2,776.972,50.77,864.92922
4,1,15,681,141,32.4,3,0.2,555.219,45.476,635.861227
4,1,16,511,110,29.5,2,0.2,299.636,37.908,334.988238
4,1,17,182,50,25.8,1.3,0.2,69.188,27.954,59.849763
4,1,18,0,0,23.7,1.3,0.2,0,0,0
4,1,19,0,0,22.8,1.4,0.2,0,22.8,0
4,1,20,0,0,22,1.3,0.2,0,22,0
4,1,21,0,0,21.4,1.3,0.2,0,21.4,0
4,1,22,0,0,20.8,1.3,0.2,0,20.8,0
4,1,23,0,0,20.5,1.3,0.2,0,20.5,0
4,2,0,0,0,20.4,1.3,0.2,0,20.4,0
4,2,1,0,0,20.3,1.3,0.2,0,20.3,0
4,2,2,0,0,20.3,1.3,0.2,0,20.3,0
4,2,3,0,0,20.6,1.2,0.2,0,20.6,0
4,2,4,0,0,20.7,1.2,0.2,0,20.7,0
4,2,5,0,0,21.8,1,0.2,0,0,0
4,2,6,175,85,24,0.8,0.2,114.923,28.181,117.140021
4,2,7,494,142,27.1,1,0.2,357.058,39.731,407.503409
4,2,8,635,179,30.1,1.7,0.2,601.189,48.201,678.45273
4,2,9,717,203,32.3,2.3,0.2,810.223,53.848,887.051992
4,2,10,0,800,33.5,2.5,0.2,811.496,54.142,865.061244
4,2,11,0,800,34,2.6,0.2,810.288,54.224,861.102013
4,2,12,0,800,34.2,2.6,0.2,810.395,54.428,860.792031
4,2,13,55,702,34.1,2.5,0.2,756.781,53.366,811.526816
4,2,14,189,485,33.5,2.5,0.2,643.774,49.943,707.407406
4,2,15,203,337,32.3,2.2,0.2,460.097,44.78,519.214503
4,2,16,400,137,29.6,1.5,0.2,285.806,38.535,319.492897
4,2,17,94,57,26.5,1.2,0.2,65.188,28.627,60.318376
4,2,18,0,0,24.9,1.3,0.2,0,0,0
4,2,19,0,0,24.4,1.4,0.2,0,24.4,0
4,2,20,0,0,24,1.4,0.2,0,24,0
4,2,21,0,0,23.2,1.6,0.2,0,23.2,0
4,2,22,0,0,22.2,1.8,0.2,0,22.2,0
4,2,23,0,0,21.1,1.9,0.2,0,21.1,0
4,3,0,0,0,20.3,2.5,0.2,0,20.3,0
4,3,1,0,0,19.6,3.2,0.2,0,19.6,0
4,3,2,0,0,19.1,2.8,0.2,0,19.1,0
4,3,3,0,0,18.7,1.9,0.2,0,18.7,0
4,3,4,0,0,18.6,1.4,0.2,0,18.6,0
4,3,5,0,0,20.1,0.9,0.2,0,0,0
4,3,6,125,87,22.6,0.9,0.2,106.971,26.413,111.599498
4,3,7,345,180,25.8,1,0.2,329.129,37.447,378.440412
4,3,8,486,241,28.7,1.2,0.2,566.11,47.785,636.896146
4,3,9,189,506,30.5,1.5,0.2,674.088,51.579,734.244312
4,3,10,0,800,31.4,1.7,0.2,810.519,55.57,858.529031
4,3,11,0,800,32,1.8,0.2,809.435,55.61,854.903595
4,3,12,0,800,32.1,2,0.2,809.53,54.76,858.517491
4,3,13,681,245,32.1,2.3,0.2,891.816,55.78,962.58349
4,3,14,637,222,31.7,2.7,0.2,735.97,49.889,819.736375
4,3,15,538,192,30.8,2.8,0.2,519.071,43.439,596.629074
4,3,16,375,142,28.8,2,0.2,278.717,36.633,313.93689
4,3,17,108,56,26.1,1.4,0.2,65.671,28.137,60.322391
4,3,18,0,0,24.3,1.4,0.2,0,0,0
4,3,19,0,0,23.3,1.5,0.2,0,23.3,0
4,3,20,0,0,22.3,1.5,0.2,0,22.3,0
4,3,21,0,0,21.4,1.5,0.2,0,21.4,0
